OBJECTID,DOCUMENT_NBR,CRASH_REPORT_LINK,CRASH_YR,CRASH_MONTH_YEAR,DISTRICT_NBR,NLFID,NLF_JUR_CD,NLF_COUNTY_CD,COUNTY_LOG_NBR,ODOT_LATITUDE_NBR,ODOT_LONGITUDE_NBR,ODOT_FIPS_CD,AREA_CODE,CRASH_DATE,CRASH_SEVERITY_CD,CRASH_TYPE_CD,DAY_IN_WEEK_CD,DISTRACTED_DRIVER_IND,FACILITY_TYPE_CD,FHWA_RDWY_DEPARTURE_IND,FREEWAY_IND,FUNCTIONAL_CLASS_CD,HOUR_OF_CRASH,INCAPAC_INJURIES_NBR,INTERCHANGE_ID,INTERSECTION_ID_CURRENT,INTERSECTION_LEG_ID,INTERSTATE_IND,INV_LOG_NBR,INV_NLFID,IS_COMMERCIAL_RELATED,LIGHT_COND_PRIMARY_CD,LOCAL_REPORT_NUMBER_ID,MAINTENANCE_AUTHORITY_CD,MONTH_OF_CRASH,NHS_CD,NO_INJURY_REPORTED_NBR,NON_INCAPAC_INJURIES_NBR,NUMBER_OF_UNITS_NBR,ODOT_CITY_VILLAGE_TWP_NME,ODOT_CRASH_LOCATION_CD,ODOT_DIR_FROM_REF_CD,ODOT_DIV_UNDIV_IND,ODOT_INTERSECTION_REL_IND,ODOT_LANES_NBR,ODOT_MAINTAINED_HWY_IND,ODOT_MILES_FROM_REF_NBR,ODOT_REF_ROUTE_PREFIX_CD,ODOT_YOUNG_DRIVER_IND,ODPS_ADDRESS_REFERENCE,ODPS_ALCOHOL_IND,ODPS_CITY_VILLAGE_TWP_NME,ODPS_DRUG_IND,ODPS_LOC_DIR_SUFFIX_CD,ODPS_LOC_IN_WORK_ZONE_CD,ODPS_LOC_ROAD_DIRECTION_CD,ODPS_LOC_ROAD_NME,ODPS_LOC_ROAD_SUFFIX_CD,ODPS_LOC_ROUTE_ID,ODPS_LOC_ROUTE_PREFIX_CD,ODPS_LOC_ROUTE_SUFFIX_CD,ODPS_MILEPOST_REFERENCE,ODPS_MOTORCYCLE_IND,ODPS_REF_DIR_SUFFIX_CD,ODPS_REF_DIRECTION_CD,ODPS_REF_GIVEN,ODPS_REF_POINT_USED_CD,ODPS_REF_ROUTE_ID,ODPS_REF_ROUTE_PREFIX_CD,ODPS_REF_ROUTE_SUFFIX_CD,ODPS_REF_SUFFIX_CD,ODPS_SCHOOL_ZONE_IND,ODPS_SENIOR_DRIVER_IND,ODPS_SPEED_IND,ODPS_TOTAL_FATALITIES_NBR,ODPS_TYPE_OF_WORK_ZONE_CD,ODPS_WORK_ZONE_IND,OPER_ACCESS_CONTROL_CD,POSSIBLE_INJURIES_NBR,ROAD_COND_PRIMARY_CD,ROAD_CONTOUR_CD,SA_RAMP_ID,SA_SEGMENT_ID,SECONDARY_CRASH,STATE_TRUE_LOG_NBR,U1_AGE_NBR,U1_AT_FAULT_IND,U1_CONT_CIR_PRIMARY_CD,U1_DIRECTION_FROM_CD,U1_DIRECTION_TO_CD,U1_DISTRACTED_BY_1_CD,U1_GENDER_CD,U1_IS_ALCOHOL_SUSPECTED,U1_IS_MARIJUANA_SUSPECTED,U1_IS_OTHER_DRUG_SUSPECTED,U1_NON_MOTORIST_LOC_CD,U1_NUMBER_OF_THRU_LANES,U1_OBJECT_STRUCK,U1_ODPS_UNIT_NBR,U1_OPERATINGIN_AUTONOMOUS_MODE,U1_POSTED_SPEED_NBR,U1_PRECRASH_ACTION_CD,U1_SEQ_OF_EVENTS_1_CD,U1_SEQ_OF_EVENTS_2_CD,U1_SEQ_OF_EVENTS_3_CD,U1_SEQ_OF_EVENTS_4_CD,U1_SEQ_OF_EVENTS_5_CD,U1_SEQ_OF_EVENTS_6_CD,U1_SPECIAL_FUNCTION_CD,U1_TRAFFIC_CONTROL_CD,U1_TURN_CD,U1_TYPE_OF_UNIT_CD,U1_UNIT_SPEED_NBR,U2_AGE_NBR,U2_CONT_CIR_PRIMARY_CD,U2_DIRECTION_FROM_CD,U2_DIRECTION_TO_CD,U2_DISTRACTED_BY_1_CD,U2_GENDER_CD,U2_NON_MOTORIST_LOC_CD,U2_ODPS_UNIT_NBR,U2_POSTED_SPEED_NBR,U2_PRECRASH_ACTION_CD,U2_SEQ_OF_EVENTS_1_CD,U2_SEQ_OF_EVENTS_2_CD,U2_SEQ_OF_EVENTS_3_CD,U2_SEQ_OF_EVENTS_4_CD,U2_SEQ_OF_EVENTS_5_CD,U2_SEQ_OF_EVENTS_6_CD,U2_SPECIAL_FUNCTION_CD,U2_TRAFFIC_CONTROL_CD,U2_TURN_CD,U2_TYPE_OF_UNIT_CD,U2_UNIT_SPEED_NBR,U3_CONT_CIR_PRIMARY_CD,U3_ODPS_UNIT_NBR,U3_PRECRASH_ACTION_CD,U3_SEQ_OF_EVENTS_1_CD,U3_SEQ_OF_EVENTS_2_CD,U3_SEQ_OF_EVENTS_3_CD,U3_SEQ_OF_EVENTS_4_CD,U3_SEQ_OF_EVENTS_5_CD,U3_SEQ_OF_EVENTS_6_CD,U3_SPECIAL_FUNCTION_CD,U3_TRAFFIC_CONTROL_CD,U3_TYPE_OF_UNIT_CD,UNRESTRAIN_OCCUPANTS,WEATHER_COND_CD,V1,Filter,fileNames,Narrative
186078712,20186078712,https://hsip.dot.state.oh.us/api/report/20186078712,2018,5/1/2018 0:00,7,MMOTMR00905**C,M,MOT,0.011,39.760826,-84.184835,21000,22528,5/20/2018 0:00,Minor injury suspected,Pedalcycles,1,N,NA,N,N,Local roads,15,0,NA,25f8a2ff-bbd2-47a3-93c2-98211ecc1df3,4899ed27-6446-43de-a08a-75b4e77df194,N,0.011,MMOTMR00905**C,N,Daylight,1805200060,4,5,,1,1,2,DAYTON,T-intersection,,N,Y,4,N,0,MR,N,,N,DAYTON,N,,NA,E,3RD,ST,,,,,N,,,MADISON,1,,,,ST,N,Y,N,0,NA,N,NA,0,Dry,Straight level,NA,61739,N,0.011,41,Y,Improper crossing,West,East,NA,F,N,N,N,Intersection ? marked crosswalk,2,Nothing struck,1,2,35,Entering or crossing specified location,Pedalcycle,NA,NA,NA,NA,NA,None,Signal,No turn,Bicycle,5,65,1,1,4,1,M,NA,2,35,5,15,NA,NA,NA,NA,NA,1,2,RT,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,2018/pdf/186078712,on 5-20-18 at 1530 hours unit #1 was on a bicycle traveling east on the side walk of e third st and when at the intersection of e third st and madison st illegally entered the crosswalk and was struck by unit #2 who was making a right turn from madison st
184011842,20184011842,https://hsip.dot.state.oh.us/api/report/20184011842,2018,7/1/2018 0:00,8,TWARTR02154**C,T,WAR,0.677,39.576422,-84.184835,15700,22528,7/3/2018 0:00,Minor injury suspected,Pedalcycles,3,Y,NA,N,N,Local roads,15,0,NA,bdf12ad7-bffb-4099-8b54-085c079de1bd,3b713e51-9599-4da0-a917-9fb954d71aac,N,0.677,TWARTR02154**C,N,Daylight,LP180703003234,3,7,,1,1,2,CLEAR CREEK TOWNSHIP,T-intersection,,N,Y,2,N,0,TR,Y,,N,CLEAR CREEK TOWNSHIP,N,,NA,,BENNINGTON,WAY,,,,,N,,,CROWN POINT,1,,,,DR,N,N,N,0,NA,N,NA,0,Dry,Straight level,NA,220237,N,0.677,17,Y,Other improper action,South,North,Talking on hand-held communication device,M,N,N,N,Travel lane ? other location,2,Nothing struck,1,2,25,"Walking, running, jogging, playing",Other movable object,NA,NA,NA,NA,NA,None,Stop sign,No turn,Bicycle,10,33,1,1,3,1,M,NA,2,25,6,15,NA,NA,NA,NA,NA,1,6,LT,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,NA,NA
184011860,20184011860,https://hsip.dot.state.oh.us/api/report/20184011860,2018,7/1/2018 0:00,2,SOTTSR00163**C,S,OTT,13.01,41.513876,-83.164357,69946,99999,7/5/2018 0:00,Injury possible,Pedalcycles,5,N,Two-way roadway,N,N,Major collector roads,12,0,NA,f6bdb62a-dd80-4547-bf6b-aff87fded721,b8c5af21-2c3e-4b23-8f94-fdbe6f7c35ea,N,13.01,SOTTSR00163**C,N,Daylight,2018-12812,1,7,,1,0,2,SALEM TOWNSHIP,Not an intersection,,N,N,2,Y,0,TR,N,,N,SALEM TOWNSHIP,N,,NA,,,,163,SR,,,N,,,,1,101,TR,,,N,Y,N,0,NA,N,3,1,Dry,Straight level,NA,144028,N,17.854,73,Y,Other improper action,West,East,NA,M,N,N,N,Shoulder / roadside,2,Nothing struck,1,2,55,Straight ahead,Pedalcycle,NA,NA,NA,NA,NA,None,No control,No turn,Sport utility vehicle,50,54,1,4,3,1,M,99,2,55,NA,20,NA,NA,NA,NA,NA,1,6,NT,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,NA,NA
186073360,20186073360,https://hsip.dot.state.oh.us/api/report/20186073360,2018,5/1/2018 0:00,4,MSTAMR01810**C,M,STA,0.665,40.845978,-81.379255,12000,13375,5/9/2018 0:00,Injury possible,Pedalcycles,4,N,NA,N,N,Major collector roads,19,0,NA,de6ab823-e57e-4bc9-a649-62dd986868ce,ad4ac523-6023-4f1c-8da6-0c68b907954b,N,0.665,MSTAMR01810**C,N,Daylight,1805548,4,5,,2,0,2,CANTON,Not an intersection,,N,N,2,N,0,,N,843,N,CANTON,N,NW,NA,,44TH,ST,,,,,N,,,,3,,,,,N,N,N,0,NA,N,NA,1,Dry,Straight level,NA,121011,N,0.665,9,Y,Other improper action,East,West,NA,M,N,N,N,Travel lane ? other location,2,Nothing struck,1,2,25,Unknown,Motor vehicle in transport,NA,NA,NA,NA,NA,None,No control,No turn,Bicycle,3,46,1,2,1,1,F,NA,2,25,1,15,NA,NA,NA,NA,NA,1,6,NT,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,2018/pdf/186073360,unit 2 traveling south in the 800 block of glenwood town homes on 44th st nw. unit 2 a juvenile on a white bicycle traveling from a drive way on the east side of the street and was struck by unit 2.
186079163,20186079163,https://hsip.dot.state.oh.us/api/report/20186079163,2018,5/1/2018 0:00,7,CAUGCR00114A*C,C,AUG,0.591,40.522087,-84.410914,69694,99764,5/21/2018 0:00,Minor injury suspected,Pedalcycles,2,N,NA,N,N,Major collector roads,8,0,NA,01e5a31e-f998-4f3e-9784-00bcd6f784d8,9e6dc746-4e4b-4238-a75d-4a72839bb318,N,0.591,CAUGCR00114A*C,N,Daylight,06-0229-06,2,5,,1,1,2,SAINT MARYS TOWNSHIP,Not an intersection,E,N,N,2,N,0.8,TR,N,,N,SAINT MARYS TOWNSHIP,N,,NA,,GREENVILLE,RD,,,,,N,,,FEEDER,1,,,,RD,N,Y,N,0,NA,N,NA,0,Dry,Straight level,NA,57341,N,0.591,87,Y,Following too close/acda,West,East,NA,F,N,N,N,Data not valid or not provided,2,Nothing struck,2,2,55,Straight ahead,Pedalcycle,NA,NA,NA,NA,NA,None,No control,No turn,Sport utility vehicle,45,74,1,4,3,1,M,5,1,55,15,20,8,NA,NA,NA,NA,99,6,NT,26,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Cloudy,NA,Non_WZ_Non_CMV,2018/pdf/186079163,unit # 1 was east bound on greenville road. unit # 2 was also east bound on greenville road. unit # 2 struck unit # 1 in the left side. unit # 1 then ran off the right side of the roadways and fell off his bike. unit # 2 pulled off the right side of the roadway.
186094664,20186094664,https://hsip.dot.state.oh.us/api/report/20186094664,2018,6/1/2018 0:00,4,SSTASR00183**C,S,STA,19.051,40.924328,-81.10586,1420,99702,6/10/2018 0:00,Injury possible,Pedalcycles,1,N,Two-way roadway,N,N,Other principal arterial roads,19,0,NA,03859e98-5eee-4c34-8331-43260622387f,720e9e6f-5455-4d3c-b70b-4e31ec6903a7,N,19.051,SSTASR00183**C,N,Daylight,1801512,4,6,,0,0,2,ALLIANCE,Four-way intersection,,N,Y,2,N,0,CR,N,,N,ALLIANCE,N,,NA,,,,183,SR,,,N,,,ELY,1,,,,RD,N,N,N,0,NA,N,3,1,Dry,Straight level,NA,192168,N,30.763,0,Y,Failure to yield,South,West,Data not valid or not provided,U,N,N,N,Data not valid or not provided,2,Nothing struck,1,2,35,Making leftturn,Pedalcycle,NA,NA,NA,NA,NA,None,Signal,Left turn,Sport utility vehicle,15,11,1,1,2,1,F,1,2,NA,14,13,NA,NA,NA,NA,NA,1,6,NT,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,2018/pdf/186094664,"unit 1 was travelling n/b on sr 183/n. union ave. unit 2 was traveling s/b with the right of way, crossing ely st in the marked crosswalk. unit 1 started to make a left turn on to w. ely st. unit 1 failed to yield, striking unit 2 in the crosswalk. unit 1 then fled the scene."
184009504,20184009504,https://hsip.dot.state.oh.us/api/report/20184009504,2018,5/1/2018 0:00,7,CMIACR00228**C,C,MIA,0.985,40.035811,-84.199294,77588,22528,5/7/2018 0:00,Minor injury suspected,Pedalcycles,2,N,NA,N,N,Major collector roads,17,0,NA,676482f0-d2a6-40ec-aaf4-0e83db170ae7,14844d82-44d1-43a5-ac73-560356341e4d,N,0.985,CMIACR00228**C,N,Daylight,18TR09074,4,5,,1,1,2,TROY,Not an intersection,,N,N,4,N,0,,N,121,N,TROY,N,,NA,,UNION,ST,,,,,N,,,,3,,,,,N,N,N,0,NA,N,NA,0,Dry,Straight level,NA,29789,N,0.985,5,Y,Improper crossing,East,West,NA,M,N,N,N,Shoulder / roadside,2,Nothing struck,2,2,25,"Walking, running, jogging, playing",Motor vehicle in transport,NA,NA,NA,NA,NA,None,No control,No turn,Bicycle,3,32,1,2,1,1,F,NA,1,25,1,15,NA,NA,NA,NA,NA,1,6,NT,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,NA,NA
184012329,20184012329,https://hsip.dot.state.oh.us/api/report/20184012329,2018,7/1/2018 0:00,6,MMARMR00387**C,M,MAR,0.08,40.593026,-83.138895,47754,99746,7/13/2018 0:00,Minor injury suspected,Pedalcycles,6,N,NA,N,N,Local roads,14,0,NA,55a1b661-d96d-4e18-a09e-329a0fedf071,65a6dace-a97f-4c76-9ef5-e63abff5b496,N,0.08,MMARMR00387**C,N,Daylight,201803632,4,7,,1,1,2,MARION,T-intersection,,N,Y,2,N,0,CR,Y,,N,MARION,N,,NA,,ROSE,AVE,,,,,N,,,SILVER,1,,,,ST,N,Y,N,0,NA,N,NA,0,Dry,Straight level,NA,97760,N,0.08,17,Y,Failure to yield,West,East,NA,F,N,N,N,Other / unknown,2,Nothing struck,1,2,35,Entering or crossing specified location,Motor vehicle in transport,NA,NA,NA,NA,NA,None,No control,No turn,Bicycle,15,65,1,4,2,1,F,NA,2,25,5,15,NA,NA,NA,NA,NA,1,6,RT,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,NA,NA
186079478,20186079478,https://hsip.dot.state.oh.us/api/report/20186079478,2018,5/1/2018 0:00,12,SCUYSR00010**C,S,CUY,4.318,41.423763,-81.901574,56882,17668,5/3/2018 0:00,Property damage only,Pedalcycles,5,N,Two-way roadway,Y,N,Other principal arterial roads,19,0,NA,4246fabe-4692-4a53-8c78-22c28214097c,37ec4fae-1959-4253-8796-30186800d3d0,N,4.318,SCUYSR00010**C,N,Daylight,T75627,4,5,N,3,0,2,NORTH OLMSTED,Driveway/alley access,E,N,N,4,N,0.028,SR,Y,,N,NORTH OLMSTED,N,,NA,,,RD,10,SR,,,N,,,GREAT NORTHERN,1,252,SR,,BLVD,N,N,N,0,NA,N,3,0,Dry,Straight level,NA,295700,N,11.229,22,Y,Failure to yield,West,South,NA,F,N,N,N,Data not valid or not provided,2,Nothing struck,2,2,35,Making righturn,Cross centerline ? opposite direction of travel,Pedalcycle,NA,NA,NA,NA,None,No control,Right turn,Sport utility vehicle,15,30,1,4,3,1,M,8,1,10,15,20,NA,NA,NA,NA,NA,1,6,NT,26,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,NA,NA
186079680,20186079680,https://hsip.dot.state.oh.us/api/report/20186079680,2018,5/1/2018 0:00,1,SHARUS00068**C,S,HAR,10.272,40.655833,-83.608856,39886,99740,5/21/2018 0:00,Injury possible,Pedalcycles,2,Y,Two-way roadway,N,N,Minor arterial roads,12,0,NA,6a0ee0cb-c3bf-44c1-8b4e-7bc4f5dc6376,5da76dca-7764-43c1-8c8a-c5f5fb9764fb,N,10.272,SHARUS00068**C,N,Daylight,3302-62-18,4,5,,1,0,2,KENTON,Not an intersection,,N,N,4,N,0,,Y,630,N,KENTON,N,,NA,N,DETROIT,ST,,,,,N,,,,3,,,,,N,N,N,0,NA,N,3,1,Dry,Straight level,NA,286817,N,151.558,22,Y,Improper crossing,East,West,Other activity with an electronic device,M,N,N,N,Travel lane ? other location,2,Nothing struck,1,2,35,Entering or crossing specified location,Pedalcycle,NA,NA,NA,NA,NA,None,No control,No turn,Bicycle,5,57,1,2,1,1,F,NA,2,35,1,13,15,NA,NA,NA,NA,1,6,NT,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,2018/pdf/186079680,"unit 1 was crossing n. detroit street from east to west, mid 600 block, and entered unit 2's lane of travel. unit 2 was traveling northbound on n. detroit street and struck unit 1."
184012557,20184012557,https://hsip.dot.state.oh.us/api/report/20184012557,2018,7/1/2018 0:00,12,SLAKUS00020**C,S,LAK,13.24,41.696079,-81.28126,59430,17668,7/5/2018 0:00,Injury possible,Pedalcycles,5,N,Two-way roadway,N,N,Minor arterial roads,16,0,NA,36c7ec94-028d-4121-aaa8-ef5b842f9882,bf4a1e06-ca3c-4282-8055-830fb516b102,N,13.24,SLAKUS00020**C,N,Daylight,2018048556,1,7,N,1,0,2,PAINESVILLE TOWNSHIP,T-intersection,,N,Y,4,Y,0,CR,Y,,N,PAINESVILLE TOWNSHIP,N,,NA,,MENTOR,AVE,,,,,N,,,NYE,1,,,,RD,N,N,N,0,NA,N,3,1,Dry,Straight level,NA,260656,N,215.755,18,Y,Failure to yield,West,NA,NA,F,N,N,N,Data not valid or not provided,2,Nothing struck,1,2,35,Making leftturn,Pedalcycle,NA,NA,NA,NA,NA,None,Signal,Left turn,Sport utility vehicle,20,18,1,3,4,1,M,99,2,35,NA,20,NA,NA,NA,NA,NA,1,6,NT,26,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,NA,NA
184012705,20184012705,https://hsip.dot.state.oh.us/api/report/20184012705,2018,7/1/2018 0:00,7,CMIACR00193**C,C,MIA,0.766,40.052708,-84.190899,77588,22528,7/12/2018 0:00,Injury possible,Pedalcycles,5,N,NA,N,N,Minor arterial roads,17,0,NA,52aaf2b8-89f4-47be-af93-7ea1a377ddca,a17689d6-6ec0-4b3a-85a9-1a0f14bff794,N,0.766,CMIACR00193**C,N,Daylight,18TR14048,4,7,,1,0,2,TROY,T-intersection,,N,Y,4,N,0,MR,Y,,N,TROY,N,,NA,N,MARKET,ST,,,,,N,,,CRICKET,1,,,,LN,N,N,N,0,NA,N,NA,1,Dry,Straight level,NA,70735,N,0.766,53,Y,Wrong way,North,South,NA,F,N,N,N,Travel lane ? other location,2,Nothing struck,1,2,35,"Walking, running, jogging, playing",Motor vehicle in transport,NA,NA,NA,NA,NA,None,No control,No turn,Bicycle,5,21,1,3,6,1,F,NA,2,35,5,15,NA,NA,NA,NA,NA,1,4,RT,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,NA,NA
184012781,20184012781,https://hsip.dot.state.oh.us/api/report/20184012781,2018,7/1/2018 0:00,7,SMOTRA57262**C,S,MOT,0.201,39.596947,-84.239394,49392,99786,7/19/2018 0:00,Injury possible,Pedalcycles,5,N,Ramp,N,Y,Interstate route,11,0,69400,,,Y,0.201,SMOTRA57262**C,N,Daylight,18-2163,1,7,,3,0,2,MIAMI TOWNSHIP,T-intersection,,N,Y,NA,Y,0,IR,N,,N,MIAMI TOWNSHIP,N,,NA,,AUSTIN,BLVD,,,,,N,,,I 75 N,1,75,IR,,,N,Y,N,0,NA,N,1,1,Dry,Curve grade,NA,NA,N,0.201,40,Y,Ran red light,North,West,NA,F,N,N,N,Data not valid or not provided,2,Nothing struck,1,2,45,Making righturn,Pedalcycle,NA,NA,NA,NA,NA,None,Signal,Right turn,Sport utility vehicle,5,70,1,4,3,1,M,1,2,45,15,20,NA,NA,NA,NA,NA,1,6,NT,26,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,NA,NA
184012933,20184012933,https://hsip.dot.state.oh.us/api/report/20184012933,2018,7/1/2018 0:00,8,SBUTSR00129**C,S,BUT,14.199,39.402439,-84.566984,33012,16885,7/24/2018 0:00,Injury possible,Pedalcycles,3,N,Two-way roadway,N,N,Minor arterial roads,12,0,NA,107607a8-7d20-403e-a3f2-9cca28d8ad3d,697c450b-9b50-4f60-810c-367f58905944,N,14.199,SBUTSR00129**C,N,Daylight,18-140298,4,7,,1,0,2,HAMILTON,Not an intersection,W,N,Y,2,N,0.001,CR,N,,N,HAMILTON,N,,NA,,MAIN,ST,129,SR,,,N,,S,B,1,,,,ST,N,N,N,0,NA,N,3,1,Dry,Straight level,NA,155427,N,14.199,45,Y,Failure to yield,South,North,NA,M,N,N,N,Other / unknown,2,Nothing struck,1,2,0,"Walking, running, jogging, playing",Motor vehicle in transport,NA,NA,NA,NA,NA,None,No control,No turn,Bicycle,0,64,1,2,1,1,F,NA,2,25,1,15,NA,NA,NA,NA,NA,1,2,NT,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,NA,NA
184013222,20184013222,https://hsip.dot.state.oh.us/api/report/20184013222,2018,7/1/2018 0:00,4,CTRUCR00092**C,C,TRU,0.228,41.188057,-80.968348,55650,97831,7/10/2018 0:00,Injury possible,Pedalcycles,3,N,Two-way roadway,N,N,Major collector roads,16,0,NA,2f8316d4-2797-4979-bf3b-48f311fd502c,50134a73-d6a7-4428-840c-6c7d0bf99502,N,0.228,CTRUCR00092**C,N,Daylight,1802878,4,7,,2,0,2,NEWTON FALLS,Four-way intersection,,N,Y,2,N,0,CR,Y,,N,NEWTON FALLS,N,,NA,,ARLINGTON,BLVD,,,,,N,,,WARREN,1,,,,RD,N,N,N,0,NA,N,NA,1,Dry,Straight level,NA,56155,N,0.228,20,Y,Other improper action,South,North,NA,M,N,N,N,Other / unknown,2,Nothing struck,2,2,25,"Walking, running, jogging, playing",Motor vehicle in transport,NA,NA,NA,NA,NA,None,Stop sign,No turn,Bicycle,6,28,1,3,4,1,F,NA,1,25,1,15,NA,NA,NA,NA,NA,1,4,NT,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,NA,NA
184013298,20184013298,https://hsip.dot.state.oh.us/api/report/20184013298,2018,7/1/2018 0:00,9,CROSCR00087**C,C,ROS,4.279,39.399991,-83.181581,28182,99999,7/23/2018 0:00,Property damage only,Pedalcycles,2,Y,NA,N,N,Local roads,8,0,NA,8a0b4d87-8116-4c3f-a7ac-87c4e7dddfd2,8b28c1cd-d8aa-45a7-b053-a1674084d9bb,N,4.279,CROSCR00087**C,N,Daylight,1/18/4859,4,7,,2,0,2,FRANKFORT,Not an intersection,,N,N,2,N,0,,N,65,N,CONCORD TOWNSHIP,N,,NA,S,MAIN,ST,87,CR,,,N,,,,3,,,,,N,N,N,0,NA,N,NA,0,Dry,Straight level,NA,21536,N,4.279,40,Y,None,South,North,Other distraction outside the vehicle,F,N,N,N,Other / unknown,2,Nothing struck,2,2,15,NA,Parked motor vehicle,NA,NA,NA,NA,NA,None,No control,No turn,Bicycle,5,NA,1,2,1,NA,,NA,1,15,10,15,NA,NA,NA,NA,NA,1,6,NT,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Clear,NA,Non_WZ_Non_CMV,NA,NA
184013328,20184013328,https://hsip.dot.state.oh.us/api/report/20184013328,2018,8/1/2018 0:00,6,MFAYMR00245**C,M,FAY,1.481,39.546249,-83.429028,81718,99779,8/2/2018 0:00,Minor injury suspected,Pedalcycles,5,N,NA,N,N,Local roads,18,0,NA,5120e11f-f39c-434c-91cd-8620525e6765,050628d3-4863-4255-9e0e-54fea423963a,N,1.481,MFAYMR00245**C,N,Daylight,2018-000144,4,8,,1,1,2,WASHINGTON COURT HOUSE,Four-way intersection,,N,Y,2,N,0,MR,N,,N,WASHINGTON COURT HOUSE,N,,NA,E,TEMPLE,ST,,,,,N,,,BLACKSTONE,1,,,,ST,N,N,N,0,NA,N,NA,0,Dry,Straight level,NA,101604,N,1.481,41,Y,Ran stop sign,West,East,NA,F,N,N,N,Shoulder / roadside,2,Nothing struck,1,2,25,"Walking, running, jogging, playing",Motor vehicle in transport,NA,NA,NA,NA,NA,None,Stop sign,No turn,Bicycle,5,41,1,1,2,1,M,NA,2,25,1,15,NA,NA,NA,NA,NA,1,4,NT,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,NA,NA
184013492,20184013492,https://hsip.dot.state.oh.us/api/report/20184013492,2018,7/1/2018 0:00,12,CCUYCR00727**C,C,CUY,2.513,41.580434,-81.542778,16000,17668,7/25/2018 0:00,Minor injury suspected,Pedalcycles,4,N,NA,N,N,Major collector roads,13,0,17700,20455633-6796-44dd-8a21-20d207f75b8e,730bc16a-fefd-4b4e-b395-8fee3a4372e3,N,2.513,CCUYCR00727**C,N,Daylight,10048,4,7,,1,1,2,CLEVELAND,Not an intersection,S,N,N,2,N,0.005,RA,N,,N,CLEVELAND,N,,NA,E,193RD,ST,,,,,N,,,MOHICAN,1,,,,AVE,N,N,N,0,NA,N,NA,0,Dry,Straight level,NA,42415,N,2.513,9,Y,None,NA,NA,NA,M,N,N,N,Shoulder / roadside,2,Nothing struck,2,2,0,Unknown,Motor vehicle in transport,NA,NA,NA,NA,NA,None,No control,No turn,Bicycle,0,46,99,3,2,1,M,NA,1,25,6,15,NA,NA,NA,NA,NA,1,4,LT,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,NA,NA
